x,y
435,95
436,95
437,95
438,94
439,94
440,94
441,93
442,93
443,92
444,92
445,91
446,91
447,90
448,90
449,89
450,88
451,88
452,87
453,86
454,85
455,84
456,83
457,82
458,82
459,81
460,81
461,80
462,80
463,79
464,78
465,78
466,78
467,77
468,76
469,76
470,75
471,75
472,74
473,73
474,72
475,72
476,71
477,70
478,70
479,70
480,69
481,69
482,69
483,69
484,69
485,70
486,70
487,70
488,71
489,71
490,71
491,71
492,72
493,72
494,72
495,73
496,73
497,74
498,74
499,75
500,75
501,76
502,76
503,77
504,78
505,78
506,79
507,79
508,79
509,79
510,80
511,80
512,80
513,81
514,81
515,81
516,82
517,82
518,83
519,84
520,84
521,85
522,85
523,86
524,87
525,88
526,89
527,90
528,90
529,90
530,91
531,90
532,90
533,90
534,90
535,90
536,90
537,90
538,90
539,90
540,91
541,90
542,90
543,91
544,91
545,91
546,91
547,91
548,91
549,92
550,92
551,92
552,92
553,92
554,93
555,93
556,93
557,94
558,95
559,95
560,95
561,96
562,96
563,96
564,97
565,97
566,98
567,99
568,99
569,99
570,100
571,100
572,100
573,100
574,100
575,100
576,100
577,101
578,101
579,101
580,101
581,101
582,101
583,101
584,101
585,101
586,101
587,101
588,101
589,101
590,101
591,101
592,101
593,101
594,101
595,101
596,101
597,101
598,101
599,100
600,100
601,100
602,100
603,100
604,100
605,100
606,100
607,99
608,99
609,99
610,99
611,99
612,99
613,99
614,99
615,98
616,98
617,98
618,98
619,98
620,98
621,97
622,97
623,97
624,96
625,96
626,96
627,96
628,95
629,94
630,94
631,94
632,94
633,93
634,93
635,92
636,92
637,91
638,91
639,91
640,90
641,89
642,89
643,88
644,88
645,87
646,87
647,86
648,86
649,85
650,84
651,83
652,83
653,82
654,81
655,81
656,80
657,80
658,80
659,80
660,79
661,78
662,78
663,77
664,76
665,75
666,75
667,73
668,73
669,71
670,70
671,69
672,68
673,67
674,66
675,66
676,65
677,64
678,64
679,63
680,63
681,63
682,63
683,64
684,64
685,65
686,65
687,66
688,67
689,68
690,69
691,70
692,70
693,71
694,71
695,72
696,72
697,72
698,73
699,73
700,73
701,73
702,73
703,74
704,74
705,74
706,74
707,75
708,75
709,75
710,76
711,76
712,76
713,77
714,77
715,78
716,79
717,79
718,79
719,80
720,80
721,80
722,80
723,81
724,81
725,82
726,82
727,83
728,84
729,84
730,85
731,85
732,86
733,86
734,87
735,88
736,88
737,89
738,89
739,89
740,89
741,89
742,89
743,89
744,89
745,89
746,90
747,89
748,89
749,89
750,89
751,89
752,89
753,89
754,89
755,89
756,89
757,89
758,89
759,89
760,89
761,89
762,90
763,90
764,90
765,90
766,90
767,91
768,91
769,91
770,91
771,92
772,93
773,93
774,94
775,95
776,95
777,96
778,96
779,96
780,96
781,97
782,97
783,98
784,98
785,98
786,99
787,99
788,99
789,99
790,99
791,100
792,100
793,100
794,100
795,100
796,100
797,100
798,100
799,101
800,101
801,101
802,101
803,101
804,101
805,101
806,101
807,101
808,101
809,101
810,101
811,101
812,101
813,101
814,101
815,100
816,100
817,100
818,100
819,100
820,100
821,101
822,101
823,101
824,101
825,101
826,101
827,101
828,101
829,101
830,103
