x,y
266,31
267,31
268,30
269,29
270,28
271,28
272,27
273,27
274,27
275,28
276,28
277,28
278,29
279,29
280,30
281,31
282,31
283,31
284,32
285,32
286,33
287,35
288,36
289,37
290,38
291,38
292,39
293,41
294,42
295,43
296,44
297,45
298,47
299,49
300,50
301,51
302,52
303,52
304,53
305,53
306,54
307,54
308,55
309,56
310,57
311,58
312,61
313,62
314,62
315,63
316,63
317,62
318,62
319,62
320,62
321,62
322,62
323,62
324,62
325,62
326,63
327,63
328,63
329,64
330,64
331,67
332,71
333,72
334,73
335,76
336,80
337,81
338,83
339,84
340,85
341,86
342,87
343,88
344,90
345,91
346,95
347,96
348,98
349,98
350,99
351,100
352,101
353,102
354,103
355,104
356,105
357,106
358,106
359,107
360,109
361,109
362,110
363,111
364,112
365,112
366,114
367,115
368,116
369,116
370,117
371,117
372,118
373,118
374,119
375,120
376,120
377,120
378,120
379,120
380,120
381,120
382,120
383,120
384,120
385,120
386,120
387,120
388,120
389,120
390,119
391,119
392,118
393,118
394,117
395,116
396,116
397,115
398,114
399,112
400,110
401,109
402,107
403,106
404,106
405,105
406,104
407,102
408,101
409,99
410,99
411,98
412,96
413,94
414,91
415,89
416,87
417,85
418,83
419,82
420,80
421,78
422,76
423,73
424,69
425,66
426,64
427,62
428,61
429,58
430,52
431,51
432,49
433,47
434,45
435,44
436,43
437,41
438,39
439,32
440,31
441,30
442,29
443,29
444,28
445,28
446,28
447,28
448,28
449,28
450,28
451,29
452,29
453,30
454,30
455,30
456,31
457,31
458,32
459,33
460,33
461,34
462,36
463,37
464,39
465,40
466,40
467,40
468,40
469,41
470,41
471,41
472,42
473,43
474,46
475,48
476,49
477,49
478,50
479,51
480,52
481,52
482,54
483,54
484,55
485,56
486,57
487,60
488,61
489,61
490,62
491,62
492,62
493,62
494,62
495,62
496,61
497,61
498,61
499,62
500,63
501,64
502,65
503,66
504,68
505,69
506,71
507,73
508,73
509,74
510,75
511,76
512,78
513,80
514,81
515,83
516,85
517,86
518,87
519,88
520,89
521,91
522,92
523,94
524,96
525,97
526,97
527,99
528,100
529,101
530,102
531,103
532,104
533,106
534,107
535,108
536,110
537,110
538,111
539,111
540,112
541,113
542,114
543,115
544,116
545,116
546,117
547,117
548,119
549,119
550,120
551,120
552,120
553,120
554,120
555,120
556,120
557,121
558,121
559,121
560,121
561,121
562,121
563,121
564,121
565,121
566,121
567,121
568,121
569,121
570,120
571,120
572,119
573,118
574,117
575,116
576,115
577,114
578,113
579,112
580,111
581,109
582,107
583,106
584,104
585,103
586,101
587,100
588,98
589,96
590,93
591,90
592,87
593,85
594,83
595,81
596,80
597,77
598,75
599,73
600,71
601,63
602,60
603,58
604,57
605,55
606,51
607,49
608,46
609,44
610,43
611,40
612,38
613,36
614,34
615,32
616,28
617,26
618,25
619,25
620,25
621,25
622,25
623,25
624,26
625,27
626,27
627,28
628,29
629,29
630,30
631,30
632,31
633,32
634,33
635,34
636,35
637,37
638,38
639,40
640,44
641,47
642,49
643,50
644,51
645,51
646,52
647,53
648,53
649,54
650,55
651,56
652,56
653,57
654,57
655,58
656,60
657,62
658,63
659,63
660,64
661,65
662,66
663,66
664,66
665,66
666,66
667,66
668,66
669,66
670,67
671,66
672,67
673,67
674,68
675,69
676,70
677,71
678,72
679,72
680,73
681,73
682,74
683,75
684,76
685,78
686,79
687,79
688,80
689,82
690,84
691,86
692,88
693,89
694,89
695,90
696,90
697,91
698,91
699,92
700,93
701,94
702,96
703,97
704,97
705,99
706,100
707,102
708,103
709,104
710,106
711,106
712,107
713,107
714,108
715,109
716,110
717,111
718,112
719,113
720,113
721,114
722,114
723,115
724,115
725,116
726,116
727,117
728,117
729,117
730,118
731,119
732,120
733,120
734,121
735,121
736,121
737,122
738,122
739,122
740,122
741,122
742,122
743,122
744,121
745,122
746,121
747,121
748,121
749,121
750,120
751,120
752,119
753,119
754,119
755,118
756,117
757,116
758,115
759,114
760,113
761,112
762,111
763,109
764,108
765,107
766,103
767,98
768,95
769,91
770,88
771,86
772,84
773,82
774,79
775,76
776,72
777,70
778,69
779,67
780,66
781,65
782,63
783,62
784,60
785,57
786,53
787,49
788,48
789,45
790,43
791,39
792,37
793,35
794,33
795,33
796,32
797,31
798,29
799,28
800,26
801,26
802,26
803,26
804,27
